name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math3\analysis\solvers\RiddersSolver.java\org.apache.commons.math3.analysis.solvers.RiddersSolver,76,13,3,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\SecantSolver.java\org.apache.commons.math3.analysis.solvers.SecantSolver,49,10,3,58,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\UnivariateSolverUtils.java\org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils,168,31,12,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0
math3\complex\Complex.java\org.apache.commons.math3.complex.Complex,391,101,6,81,0.730232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,391,0,0,0,0,0,0,0,0,0
math3\complex\ComplexField.java\org.apache.commons.math3.complex.ComplexField,23,6,2,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
math3\complex\ComplexFormat.java\org.apache.commons.math3.complex.ComplexFormat,182,39,7,41,0.815789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0
math3\complex\ComplexUtils.java\org.apache.commons.math3.complex.ComplexUtils,17,5,4,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\complex\Quaternion.java\org.apache.commons.math3.complex.Quaternion,195,36,6,43,0.864285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,1,1,0,0,0.005128205,0.005128205,0
math3\complex\RootsOfUnity.java\org.apache.commons.math3.complex.RootsOfUnity,85,15,6,26,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
math3\dfp\BracketingNthOrderBrentSolverDFP.java\org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP,200,42,9,80,0.814814815,0,0,0,0,1,0,0,0,0,0,0.012345679,0,0,0,200,200,0,0,0,0,0,0,0,0,0
math3\dfp\Dfp.java\org.apache.commons.math3.dfp.Dfp,1522,354,3,78,0.885730212,0,1,2,0,1,0.001114827,0,0,0.005633803,0,0.012658228,0.000591191,0,0,1515,1522,7,0,0,7,0.004599212,0,0,0.004599212,0
math3\dfp\DfpDec.java\org.apache.commons.math3.dfp.DfpDec,225,52,2,91,,1,0,0,0,1,0,0,0,0,0,0.010869565,0,0,0,225,225,0,0,0,0,0,0,0,0,0
math3\dfp\DfpField.java\org.apache.commons.math3.dfp.DfpField,301,57,2,77,0.970588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,0,0,0,0,0,0,0,0,0
math3\dfp\DfpMath.java\org.apache.commons.math3.dfp.DfpMath,527,100,2,82,1,0,0,0,0,1,0,0,0,0,0,0.012048193,0,0,0,527,527,0,0,0,0,0,0,0,0,0
math3\distribution\AbstractIntegerDistribution.java\org.apache.commons.math3.distribution.AbstractIntegerDistribution,101,24,8,29,0.916666667,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
math3\distribution\AbstractMultivariateRealDistribution.java\org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution,28,7,3,12,0.625,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math3\distribution\AbstractRealDistribution.java\org.apache.commons.math3.distribution.AbstractRealDistribution,118,27,9,34,0.977777778,0,13,0,0,0,0,0,1,0,0,0,0,0,0.071428571,118,118,0,0,1,1,0,0,0.008474576,0.008474576,0
math3\distribution\BetaDistribution.java\org.apache.commons.math3.distribution.BetaDistribution,93,24,7,100,0.888888889,1,0,0,0,21,0,0,0,0,0,0.207920792,0,0,0,93,93,0,0,0,0,0,0,0,0,0
math3\distribution\BinomialDistribution.java\org.apache.commons.math3.distribution.BinomialDistribution,67,18,8,94,0.566666667,1,0,0,0,21,0,0,0,0,0,0.221052632,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math3\distribution\CauchyDistribution.java\org.apache.commons.math3.distribution.CauchyDistribution,81,21,6,68,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0
