name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\random\RandomAdaptor.java\org.apache.commons.math.random.RandomAdaptor,40,13,0,12,0.636363636,1,0,0,0,0,0.454545455,0,0,0,0,0,0.277777778,0,0,39,40,1,0,0,1,0.025,0,0,0.025,0
math\random\RandomDataImpl.java\org.apache.commons.math.random.RandomDataImpl,241,58,2,23,0.924242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,241,2,0,3,5,0.008298755,0,0.012448133,0.020746888,0
math\random\ValueServer.java\org.apache.commons.math.random.ValueServer,130,38,5,26,0.919732441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,1,1,0,0,0.007692308,0.007692308,0
math\special\Beta.java\org.apache.commons.math.special.Beta,73,10,3,16,0.916666667,0,0,0,0,5,0.25,0,0,0,0,0.294117647,0.130434783,0,0,71,73,2,0,1,3,0.02739726,0,0.01369863,0.04109589,1
math\special\Erf.java\org.apache.commons.math.special.Erf,13,3,2,14,2,0,0,0,0,6,2,0,0,0,0,0.4,0.666666667,0,0,12,13,1,0,0,1,0.076923077,0,0,0.076923077,0
math\special\Gamma.java\org.apache.commons.math.special.Gamma,111,16,3,15,1,0,0,0,0,6,0.066666667,0,0,0,0,0.375,0.033333333,0,0,110,111,2,1,1,3,0.018018018,0.009009009,0.009009009,0.027027027,1
math\stat\Frequency.java\org.apache.commons.math.stat.Frequency,174,46,1,27,0.865384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0
math\stat\StatUtils.java\org.apache.commons.math.stat.StatUtils,123,30,12,49,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0
math\stat\descriptive\AbstractStorelessUnivariateStatistic.java\org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic,48,16,1,12,1.125,1,13,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0
math\stat\descriptive\AbstractUnivariateStatistic.java\org.apache.commons.math.stat.descriptive.AbstractUnivariateStatistic,30,8,0,3,1.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
math\stat\descriptive\DescriptiveStatistics.java\org.apache.commons.math.stat.descriptive.DescriptiveStatistics,235,61,13,59,0.954545455,0,2,35,1,12,0.090909091,0,1,0.564516129,0.071428571,0.2,0.046511628,0,0.333333333,86,235,149,0,20,169,0.634042553,0,0.085106383,0.719148936,0
math\stat\descriptive\DescriptiveStatisticsImpl.java\org.apache.commons.math.stat.descriptive.DescriptiveStatisticsImpl,12,3,0,61,1.5,1,0,13,2,4,0.796296296,0,0,3.25,2,0.064516129,0.318518519,0,0,60,12,0,48,4,4,0,4,0.333333333,0.333333333,0
math\stat\descriptive\StatisticalSummaryValues.java\org.apache.commons.math.stat.descriptive.StatisticalSummaryValues,65,12,1,12,0.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0
math\stat\descriptive\SummaryStatistics.java\org.apache.commons.math.stat.descriptive.SummaryStatistics,228,47,13,49,0.950464396,0,2,28,10,21,0.11620227,0,1,0.583333333,0.714285714,0.42,0.05957672,0,0.333333333,64,228,164,0,13,177,0.719298246,0,0.057017544,0.776315789,0
math\stat\descriptive\SummaryStatisticsImpl.java\org.apache.commons.math.stat.descriptive.SummaryStatisticsImpl,8,2,0,50,2,1,0,13,9,14,1.151515152,0,0,4.333333333,9,0.274509804,0.383838384,0,0,90,9,0,81,3,3,0,9,0.333333333,0.333333333,0
math\stat\descriptive\moment\FirstMoment.java\org.apache.commons.math.stat.descriptive.moment.FirstMoment,35,6,0,17,0.55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\FourthMoment.java\org.apache.commons.math.stat.descriptive.moment.FourthMoment,29,5,0,26,0.666666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\GeometricMean.java\org.apache.commons.math.stat.descriptive.moment.GeometricMean,27,7,1,24,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\Kurtosis.java\org.apache.commons.math.stat.descriptive.moment.Kurtosis,69,13,4,34,0.611111111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\Mean.java\org.apache.commons.math.stat.descriptive.moment.Mean,42,11,2,25,0.611111111,2,0,1,0,0,0,0,0,0.083333333,0,0,0,0,0,37,43,6,0,1,7,0.139534884,0,0.023255814,0.162790698,0
math\stat\descriptive\moment\SecondMoment.java\org.apache.commons.math.stat.descriptive.moment.SecondMoment,22,5,0,20,0.666666667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\Skewness.java\org.apache.commons.math.stat.descriptive.moment.Skewness,63,14,4,33,0.611111111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\StandardDeviation.java\org.apache.commons.math.stat.descriptive.moment.StandardDeviation,47,14,2,48,0.538461538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\ThirdMoment.java\org.apache.commons.math.stat.descriptive.moment.ThirdMoment,27,5,0,23,0.555555556,4,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math\stat\descriptive\moment\Variance.java\org.apache.commons.math.stat.descriptive.moment.Variance,102,28,3,34,0.730769231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,3,2,4,7,0.029411765,0.019607843,0.039215686,0.068627451,0
math\stat\descriptive\rank\Max.java\org.apache.commons.math.stat.descriptive.rank.Max,36,11,0,18,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\descriptive\rank\Median.java\org.apache.commons.math.stat.descriptive.rank.Median,5,1,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
math\stat\descriptive\rank\Min.java\org.apache.commons.math.stat.descriptive.rank.Min,36,11,0,18,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\descriptive\rank\Percentile.java\org.apache.commons.math.stat.descriptive.rank.Percentile,55,13,0,10,0.916666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0
math\stat\descriptive\summary\Product.java\org.apache.commons.math.stat.descriptive.summary.Product,36,9,0,18,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\descriptive\summary\Sum.java\org.apache.commons.math.stat.descriptive.summary.Sum,37,9,0,18,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\descriptive\summary\SumOfLogs.java\org.apache.commons.math.stat.descriptive.summary.SumOfLogs,36,9,0,18,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\descriptive\summary\SumOfSquares.java\org.apache.commons.math.stat.descriptive.summary.SumOfSquares,36,9,0,18,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
math\stat\inference\ChiSquareTestImpl.java\org.apache.commons.math.stat.inference.ChiSquareTestImpl,196,49,5,31,0.823529412,0,0,13,1,14,0.176470588,0,0,0.26,0.166666667,0.4375,0.096774194,0,0,134,196,68,6,11,79,0.346938776,0.030612245,0.056122449,0.403061224,1
math\stat\inference\TTestImpl.java\org.apache.commons.math.stat.inference.TTestImpl,239,50,7,55,0.9,0,0,1,1,5,0.1,0,0,0.019607843,0.125,0.089285714,0.052631579,0,0,239,239,5,5,13,18,0.020920502,0.020920502,0.054393305,0.075313808,0
math\stat\inference\TestFactory.java\org.apache.commons.math.stat.inference.TestFactory,19,5,3,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0
math\stat\inference\TestFactoryImpl.java\org.apache.commons.math.stat.inference.TestFactoryImpl,11,3,4,23,,1,0,0,0,16,0,0,0,0,0,0.666666667,0,0,0,11,11,0,0,1,1,0,0,0.090909091,0.090909091,0
math\stat\inference\TestUtils.java\org.apache.commons.math.stat.inference.TestUtils,154,36,7,36,0.695238095,0,0,7,2,7,0.15952381,0,0,0.189189189,0.25,0.189189189,0.094101124,0,0,127,154,27,0,2,29,0.175324675,0,0.012987013,0.188311688,0
math\stat\regression\SimpleRegression.java\org.apache.commons.math.stat.regression.SimpleRegression,135,33,5,27,0.877272727,0,0,1,0,1,0.006785244,0,0,0.029411765,0,0.035714286,0.003614416,0,0,130,135,12,7,7,19,0.088888889,0.051851852,0.051851852,0.140740741,1
math\util\ContinuedFraction.java\org.apache.commons.math.util.ContinuedFraction,62,12,3,12,1,0,0,0,1,5,0,0,0,0,0.25,0.384615385,0,0,0,61,62,1,0,4,5,0.016129032,0,0.064516129,0.080645161,0
math\util\DefaultTransformer.java\org.apache.commons.math.util.DefaultTransformer,17,4,1,4,0,0,0,0,0,2,0,0,0,0,0,0.4,0,0,0,16,17,1,0,2,3,0.058823529,0,0.117647059,0.176470588,0
math\util\MathUtils.java\org.apache.commons.math.util.MathUtils,404,127,0,39,0.973684211,0,0,29,0,6,0.004934211,0,0,0.2265625,0,0.15,0.0025,0,0,285,404,119,0,12,131,0.294554455,0,0.02970297,0.324257426,0
math\util\ResizableDoubleArray.java\org.apache.commons.math.util.ResizableDoubleArray,228,50,0,29,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,1,1,0,0,0.004385965,0.004385965,0
math\util\TransformerMap.java\org.apache.commons.math.util.TransformerMap,45,12,2,10,0.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0
math\ArgumentOutsideDomainException.java\org.apache.commons.math.ArgumentOutsideDomainException,8,1,0,23,0,3,0,1,0,23,0,3,0,1,1,1,1,1,1,0,8,8,0,0,8,1,0,0,1,0
math\DimensionMismatchException.java\org.apache.commons.math.DimensionMismatchException,19,3,0,18,0.833333333,2,0,3,0,18,0.833333333,2,0,1,1,1,1,1,1,0,19,19,0,0,19,1,0,0,1,0
math\DuplicateSampleAbscissaException.java\org.apache.commons.math.DuplicateSampleAbscissaException,10,2,0,17,2,2,0,2,0,17,2,2,0,1,1,1,1,1,1,0,10,10,0,0,10,1,0,0,1,0
math\MaxIterationsExceededException.java\org.apache.commons.math.MaxIterationsExceededException,17,3,0,24,0.75,3,1,3,0,24,0.75,3,1,1,1,1,1,1,1,0,17,17,0,0,17,1,0,0,1,0
math\MessagesResources_fr.java\org.apache.commons.math.MessagesResources_fr,81,2,0,2,1,1,0,2,0,2,1,1,0,1,1,1,1,1,1,0,81,81,0,0,81,1,0,0,1,0
math\analysis\DividedDifferenceInterpolator.java\org.apache.commons.math.analysis.DividedDifferenceInterpolator,41,7,4,6,2,0,0,7,4,6,2,0,0,1,1,1,1,1,1,0,41,41,0,0,41,1,0,0,1,0
math\analysis\LaguerreSolver.java\org.apache.commons.math.analysis.LaguerreSolver,160,31,7,51,0.857142857,1,0,31,7,51,0.857142857,1,0,1,1,1,1,1,1,0,160,160,0,0,160,1,0,0,1,0
math\analysis\MullerSolver.java\org.apache.commons.math.analysis.MullerSolver,128,29,4,28,1.333333333,1,0,29,4,28,1.333333333,1,0,1,1,1,1,1,1,0,128,128,0,0,128,1,0,0,1,0
math\analysis\NevilleInterpolator.java\org.apache.commons.math.analysis.NevilleInterpolator,10,1,3,3,0,0,0,1,3,3,0,0,0,1,1,1,1,1,1,0,10,10,0,0,10,1,0,0,1,0
