name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\concurrent\ConcurrentRuntimeException.java\org.apache.commons.lang3.concurrent.ConcurrentRuntimeException,12,3,1,4,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,2,0,0,0.166666667,0.166666667,0
lang3\concurrent\ConcurrentUtils.java\org.apache.commons.lang3.concurrent.ConcurrentUtils,114,27,4,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,114,5,0,25,30,0.043859649,0,0.219298246,0.263157895,0
lang3\concurrent\ConstantInitializer.java\org.apache.commons.lang3.concurrent.ConstantInitializer,34,9,3,7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,1,0,4,5,0.029411765,0,0.117647059,0.147058824,0
lang3\concurrent\LazyInitializer.java\org.apache.commons.lang3.concurrent.LazyInitializer,17,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,1,0,0,1,0.058823529,0,0,0.058823529,0
lang3\concurrent\MultiBackgroundInitializer.java\org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,104,13,3,26,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,18,18,0,0,0.173076923,0.173076923,0
lang3\concurrent\TimedSemaphore.java\org.apache.commons.lang3.concurrent.TimedSemaphore,112,26,0,16,0.938461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,112,1,0,13,14,0.008928571,0,0.116071429,0.125,0
lang3\event\EventListenerSupport.java\org.apache.commons.lang3.event.EventListenerSupport,85,16,2,15,0.865384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,85,3,0,18,21,0.035294118,0,0.211764706,0.247058824,0
lang3\event\EventUtils.java\org.apache.commons.lang3.event.EventUtils,47,5,2,5,,0,0,0,0,1,0,0,0,0,0,0.166666667,0,0,0,46,47,1,0,7,8,0.021276596,0,0.14893617,0.170212766,0
lang3\exception\CloneFailedException.java\org.apache.commons.lang3.exception.CloneFailedException,12,3,0,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
lang3\exception\ContextedException.java\org.apache.commons.lang3.exception.ContextedException,64,15,1,14,0.615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,64,7,0,9,16,0.109375,0,0.140625,0.25,0
lang3\exception\ContextedRuntimeException.java\org.apache.commons.lang3.exception.ContextedRuntimeException,64,15,1,14,0.615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,64,7,0,9,16,0.109375,0,0.140625,0.25,0
lang3\exception\DefaultExceptionContext.java\org.apache.commons.lang3.exception.DefaultExceptionContext,87,20,4,14,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87,7,0,7,14,0.08045977,0,0.08045977,0.16091954,0
lang3\exception\ExceptionUtils.java\org.apache.commons.lang3.exception.ExceptionUtils,242,67,4,28,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,59,59,0,0,0.243801653,0.243801653,0
lang3\math\Fraction.java\org.apache.commons.lang3.math.Fraction,442,112,0,34,0.964646465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,441,442,1,0,52,53,0.002262443,0,0.117647059,0.119909502,0
lang3\math\IEEE754rUtils.java\org.apache.commons.lang3.math.IEEE754rUtils,102,32,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,12,12,0,0,0.117647059,0.117647059,0
lang3\math\NumberUtils.java\org.apache.commons.lang3.math.NumberUtils,622,182,1,50,1.021276596,0,0,12,0,1,0.000462535,0,0,0.06557377,0,0.019607843,0.000228833,0,0,632,622,62,72,94,156,0.099678457,0.115755627,0.151125402,0.250803859,3
lang3\mutable\MutableBoolean.java\org.apache.commons.lang3.mutable.MutableBoolean,58,18,0,14,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,3,0,7,10,0.051724138,0,0.120689655,0.172413793,0
lang3\mutable\MutableByte.java\org.apache.commons.lang3.mutable.MutableByte,91,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,91,3,0,12,15,0.032967033,0,0.131868132,0.164835165,0
lang3\mutable\MutableDouble.java\org.apache.commons.lang3.mutable.MutableDouble,92,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,92,3,0,16,19,0.032608696,0,0.173913043,0.206521739,0
lang3\mutable\MutableFloat.java\org.apache.commons.lang3.mutable.MutableFloat,91,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,91,3,0,14,17,0.032967033,0,0.153846154,0.186813187,0
lang3\mutable\MutableInt.java\org.apache.commons.lang3.mutable.MutableInt,87,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,87,3,0,12,15,0.034482759,0,0.137931034,0.172413793,0
lang3\mutable\MutableLong.java\org.apache.commons.lang3.mutable.MutableLong,87,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,87,3,0,12,15,0.034482759,0,0.137931034,0.172413793,0
lang3\mutable\MutableObject.java\org.apache.commons.lang3.mutable.MutableObject,42,12,1,7,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,2,0,4,6,0.047619048,0,0.095238095,0.142857143,0
lang3\mutable\MutableShort.java\org.apache.commons.lang3.mutable.MutableShort,91,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,91,3,0,12,15,0.032967033,0,0.131868132,0.164835165,0
