name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\text\translate\NumericEntityEscaper.java\org.apache.commons.lang3.text.translate.NumericEntityEscaper,41,10,0,15,0.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0
lang3\text\translate\NumericEntityUnescaper.java\org.apache.commons.lang3.text.translate.NumericEntityUnescaper,65,17,1,9,0.5,1,0,8,0,0,0,0,0,0.444444444,0,0,0,0,0,32,65,33,0,3,36,0.507692308,0,0.046153846,0.553846154,0
lang3\text\translate\OctalUnescaper.java\org.apache.commons.lang3.text.translate.OctalUnescaper,20,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0
lang3\text\translate\UnicodeEscaper.java\org.apache.commons.lang3.text.translate.UnicodeEscaper,49,14,0,15,0.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0
lang3\text\translate\UnicodeUnescaper.java\org.apache.commons.lang3.text.translate.UnicodeUnescaper,28,6,0,7,,1,0,1,0,0,0,0,0,0.142857143,0,0,0,0,0,31,28,10,13,9,19,0.357142857,0.464285714,0.321428571,0.678571429,0
lang3\time\DateFormatUtils.java\org.apache.commons.lang3.time.DateFormatUtils,74,17,1,25,1.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
lang3\time\DateUtils.java\org.apache.commons.lang3.time.DateUtils,572,148,1,58,0.988095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,572,0,0,0,0,0,0,0,0,0
lang3\time\DurationFormatUtils.java\org.apache.commons.lang3.time.DurationFormatUtils,358,76,3,19,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,358,0,0,0,0,0,0,0,0,0
lang3\time\FastDateFormat.java\org.apache.commons.lang3.time.FastDateFormat,647,89,17,54,0.931623932,1,0,1,0,0,0,0,0,0.011111111,0,0,0,0,0,647,647,2,2,2,4,0.00309119,0.00309119,0.00309119,0.00618238,0
lang3\time\FormatCache.java\org.apache.commons.lang3.time.FormatCache,91,15,1,5,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0
lang3\time\StopWatch.java\org.apache.commons.lang3.time.StopWatch,103,28,1,25,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0
lang3\tuple\ImmutablePair.java\org.apache.commons.lang3.tuple.ImmutablePair,24,5,0,37,0.916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
lang3\tuple\MutablePair.java\org.apache.commons.lang3.tuple.MutablePair,35,8,0,41,0.857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
lang3\tuple\Pair.java\org.apache.commons.lang3.tuple.Pair,42,14,4,33,1.111111111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0
lang3\compare\ComparableComparator.java\org.apache.commons.lang3.compare.ComparableComparator,24,5,0,5,1.125,0,0,5,0,5,1.125,0,0,1,1,1,1,1,1,0,24,24,0,0,24,1,0,0,1,0
lang3\compare\ComparatorChain.java\org.apache.commons.lang3.compare.ComparatorChain,122,35,1,18,0.75,0,0,35,1,18,0.75,0,0,1,1,1,1,1,1,0,122,122,0,0,122,1,0,0,1,0
lang3\compare\ComparatorUtils.java\org.apache.commons.lang3.compare.ComparatorUtils,63,18,4,16,0.555555556,0,0,18,4,16,0.555555556,0,0,1,1,1,1,1,1,0,63,63,0,0,63,1,0,0,1,0
lang3\compare\FixedOrderComparator.java\org.apache.commons.lang3.compare.FixedOrderComparator,83,26,1,10,0.861111111,0,0,26,1,10,0.861111111,0,0,1,1,1,1,1,1,0,83,83,0,0,83,1,0,0,1,0
lang3\compare\NullComparator.java\org.apache.commons.lang3.compare.NullComparator,42,17,2,7,0.722222222,0,0,17,2,7,0.722222222,0,0,1,1,1,1,1,1,0,42,42,0,0,42,1,0,0,1,0
lang3\compare\ReverseComparator.java\org.apache.commons.lang3.compare.ReverseComparator,32,9,2,5,0.75,0,0,9,2,5,0.75,0,0,1,1,1,1,1,1,0,32,32,0,0,32,1,0,0,1,0
