name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\chrono\BasicSingleEraDateTimeField.java\org.joda.time.chrono.BasicSingleEraDateTimeField,57,17,7,84,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0
time\chrono\BasicWeekOfWeekyearDateTimeField.java\org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,58,17,6,110,0.791666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0
time\chrono\BasicWeekyearDateTimeField.java\org.joda.time.chrono.BasicWeekyearDateTimeField,106,27,6,109,0.8125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0
time\chrono\BasicYearDateTimeField.java\org.joda.time.chrono.BasicYearDateTimeField,84,23,5,102,0.676470588,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0
time\chrono\BuddhistChronology.java\org.joda.time.chrono.BuddhistChronology,95,20,14,308,1.016666667,3,0,2,0,2,0,0,0,0.095238095,0,0.006472492,0,0,0,85,95,10,0,7,17,0.105263158,0,0.073684211,0.178947368,0
time\chrono\CopticChronology.java\org.joda.time.chrono.CopticChronology,112,25,10,364,1.011904762,5,0,0,0,2,0,0,0,0,0,0.005479452,0,0,0,112,112,0,0,0,0,0,0,0,0,0
time\chrono\EthiopicChronology.java\org.joda.time.chrono.EthiopicChronology,110,24,10,364,1.011904762,5,0,0,0,2,0,0,0,0,0,0.005479452,0,0,0,110,110,0,0,0,0,0,0,0,0,0
time\chrono\GJChronology.java\org.joda.time.chrono.GJChronology,678,52,16,323,0.86,3,0,2,0,32,0.005,0,0,0.037735849,0,0.098765432,0.002688172,0,0,667,678,25,14,13,38,0.036873156,0.020648968,0.019174041,0.056047198,1
time\chrono\GJDayOfWeekDateTimeField.java\org.joda.time.chrono.GJDayOfWeekDateTimeField,38,11,6,105,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0
time\chrono\GJEraDateTimeField.java\org.joda.time.chrono.GJEraDateTimeField,75,21,9,106,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0
time\chrono\GJLocaleSymbols.java\org.joda.time.chrono.GJLocaleSymbols,180,42,3,31,0.959330144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0
time\chrono\GJMonthOfYearDateTimeField.java\org.joda.time.chrono.GJMonthOfYearDateTimeField,21,6,2,132,1.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0
time\chrono\GJYearOfEraDateTimeField.java\org.joda.time.chrono.GJYearOfEraDateTimeField,58,17,5,103,0.964285714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0
time\chrono\GregorianChronology.java\org.joda.time.chrono.GregorianChronology,115,29,4,350,0.984375,5,0,0,0,2,0,0,0,0,0,0.005698006,0,0,0,115,115,0,0,0,0,0,0,0,0,0
